index_df	Restaurant_id	Price Range	Cuisine Style
23413	id_3620	$	['Italian, Pizza, Mediterranean, European']
23426	id_3862	None	None
23429	id_866	None	None
23433	id_5255	$$ - $$$	['Mediterranean, European, Spanish']
23436	id_4905	None	None
23439	id_797	$$ - $$$	['French, Swiss, Bar, European, Pub']
23442	id_1552	None	None
23453	id_8636	$$ - $$$	['International']
23457	id_2724	$	['Lunch, Dinner']
23458	id_4339	$	['Cafe, Spanish']
23460	id_2578	None	None
23462	id_1148	None	None
23463	id_2700	None	['Italian, Cafe']
23466	id_7713	$$ - $$$	['Mediterranean, Spanish']
23467	id_9159	None	['British']
23468	id_2390	None	['Sushi']
23470	id_3998	None	None
23471	id_13597	$	['Breakfast, Lunch, Dinner']
23473	id_5882	None	None
23475	id_1152	None	None
23479	id_2862	None	None
23486	id_3670	$$ - $$$	['Bar, British, Pub']
23487	id_3829	$	['Italian']
23489	id_5459	$	['Pizza, Italian']
23494	id_1829	$	['Dinner, Lunch']
23496	id_9008	$$ - $$$	['Caribbean, African']
23499	id_1123	None	['Pizza, Fast Food']
23501	id_11613	$	['Cafe']
23506	id_5866	$	['Chinese, Japanese, Sushi, Asian']
23507	id_3092	$	['Vegetarian Friendly']
23512	id_5511	None	None
23515	id_1194	$$ - $$$	['Italian, Pizza']
23516	id_4351	$	['Italian, Cafe']
23519	id_8620	None	None
23521	id_1234	None	['European, Danish']
23526	id_5652	$$ - $$$	['Spanish']
23528	id_3511	None	None
23531	id_3435	None	None
23536	id_1842	None	['Italian']
23542	id_5968	$$ - $$$	['Spanish']
23543	id_9640	None	None
23544	id_571	$$$$	['European, Asian']
23545	id_7280	None	None
23548	id_1526	$$ - $$$	['Irish, Bar, Pub']
23549	id_1609	$	['Pizza']
23550	id_1431	$$ - $$$	['Italian']
23553	id_5112	None	None
23558	id_3426	None	None
23561	id_3698	None	None
23564	id_4045	$$ - $$$	['Spanish, Mediterranean']
23567	id_14184	$	['Cafe']
23568	id_2458	None	None
23569	id_4835	$$ - $$$	['French']
23571	id_14932	None	None
23575	id_5711	None	['Vegetarian Friendly']
23577	id_1383	None	['European, Portuguese']
23583	id_958	$	['Brazilian, South American']
23585	id_1546	$$ - $$$	['Breakfast, Lunch, Dinner']
23586	id_2248	None	['European, Hungarian']
23588	id_7504	$$ - $$$	['Mediterranean, Spanish, Diner']
23591	id_1302	$	['Greek']
23595	id_13872	$$ - $$$	['European']
23596	id_1191	None	None
23601	id_2797	None	None
23605	id_6729	$	['Japanese, Asian, Sushi']
23607	id_2592	$	['Turkish']
23608	id_2261	$	['Vegetarian Friendly']
23610	id_4116	None	None
23611	id_2956	$$ - $$$	['Wheelchair Accessible, Takeout']
23612	id_7658	$	['French, Soups']
23613	id_5803	$$ - $$$	['Chinese, Japanese, Sushi, Asian, Seafood']
23616	id_3461	None	None
23617	id_4317	None	None
23619	id_2314	None	None
23628	id_5568	$$ - $$$	['Deli']
23630	id_12699	None	['Seafood, Mediterranean']
23631	id_12627	None	['French']
23632	id_8224	None	None
23634	id_7682	None	None
23642	id_5037	None	None
23644	id_8679	None	['French']
23645	id_13506	$$ - $$$	['Chinese']
23646	id_5200	None	['Cafe']
23648	id_12133	None	None
23651	id_2694	None	['Fast Food, International, Soups']
23654	id_7457	$$ - $$$	['Bar, Pub']
23662	id_6209	$$ - $$$	['French, Diner']
23665	id_6148	$	['Bar, Pub']
23666	id_187	$$ - $$$	['Lunch, Dinner']
23667	id_1751	None	None
23676	id_1704	None	['Spanish']
23679	id_1296	None	None
23681	id_15523	None	None
23682	id_2923	$$ - $$$	['Mediterranean, Spanish']
23691	id_6127	$$ - $$$	['Swiss, European']
23694	id_5952	$	['Italian, Pizza']
23697	id_1834	$	['European, Hungarian']
23699	id_917	$	['Fast Food']
23700	id_5690	None	None
23708	id_3233	$$ - $$$	['Austrian, Diner']
23711	id_6250	None	['Sushi, Japanese, Seafood, Asian, Thai']
23712	id_324	$$ - $$$	['Lunch, Dinner']
23714	id_9072	None	None
23717	id_2131	$$ - $$$	['German']
23718	id_10344	$	['Dinner']
23724	id_12556	None	None
23725	id_2042	None	['Asian']
23727	id_2546	None	None
23729	id_714	None	None
23735	id_586	None	None
23737	id_9246	None	['French']
23739	id_3922	$	['Chinese']
23741	id_11132	$$ - $$$	['Dinner']
23742	id_8021	None	None
23751	id_968	$$ - $$$	['Greek']
23752	id_8849	$$ - $$$	['Moroccan, Mediterranean']
23754	id_6439	None	None
23756	id_9923	$$ - $$$	['Japanese, Asian, Sushi']
23761	id_2710	None	None
23762	id_822	None	['Bar, Pub']
23763	id_5173	$	['Italian']
23764	id_6724	None	None
23766	id_12643	None	['Asian, Bangladeshi']
23770	id_16348	None	None
23771	id_3442	None	['Italian']
23777	id_7612	None	None
23780	id_2542	$$ - $$$	['Latin, Bar, Pub, Central American, Spanish, South American']
23787	id_687	$$$$	['European']
23788	id_6988	$$ - $$$	['French']
23789	id_6011	None	None
23790	id_1353	$	['Cafe']
23791	id_960	None	None
23792	id_1439	$$ - $$$	['Drinks']
23805	id_2693	$	['Cafe, Italian']
23810	id_1672	$	['Fusion, Healthy, Fast Food']
23811	id_134	$$ - $$$	['French, Wine Bar']
23817	id_2884	$$ - $$$	['Asian, Japanese']
23821	id_12443	None	['Cafe']
23822	id_1414	None	['Polish, European']
23823	id_4322	$	['Pizza']
23825	id_7625	$$ - $$$	['Mediterranean, Steakhouse, Seafood, Spanish']
23826	id_905	None	None
23828	id_4834	None	None
23834	id_11534	$$ - $$$	['French, Bar, European, Pub']
23840	id_1450	$$ - $$$	['French, European']
23844	id_3412	$	['Breakfast, Lunch, Dinner']
23855	id_107	$$ - $$$	['Gastropub']
23856	id_3881	$	['Spanish, Cafe, Mediterranean']
23857	id_6358	None	['Pizza']
23858	id_6645	$	['Bar, Cafe, Spanish, Diner']
23863	id_1681	None	None
23865	id_626	None	None
23866	id_1691	None	['Italian']
23867	id_13690	None	None
23869	id_2312	None	None
23870	id_10183	$$ - $$$	['Vegetarian Friendly']
23873	id_2463	None	['Cafe, European']
23875	id_4311	None	None
23878	id_6860	$$ - $$$	['Mediterranean, Spanish']
23879	id_2053	None	None
23880	id_7279	None	None
23884	id_4233	None	None
23885	id_14529	None	['American, Bar, Pub']
23886	id_3755	$	['Italian']
23888	id_3309	$$$$	['French']
23889	id_10606	$$ - $$$	['Japanese, Asian']
23894	id_5140	None	['Spanish']
23896	id_10900	None	['Japanese, Sushi']
23897	id_950	None	['Swiss, European']
23898	id_1533	$$$$	['European']
23906	id_1717	None	None
23908	id_5359	None	['Cafe']
23909	id_8775	None	['Spanish']
23911	id_512	$$ - $$$	['Vegetarian Friendly']
23912	id_2558	$$ - $$$	['Asian, Thai, Vietnamese, Korean']
23914	id_5449	$	['Japanese, Sushi, Asian']
23915	id_2826	None	None
23916	id_1276	None	None
23920	id_4929	$	['Cafe, Fast Food']
23921	id_5999	$$ - $$$	['Spanish']
23923	id_6220	None	['Japanese, Sushi, Spanish']
23925	id_13258	$$ - $$$	['Bar, British, Pub']
23928	id_786	None	None
23929	id_5481	None	None
23930	id_6716	None	None
23932	id_2445	None	['Italian']
23934	id_3102	None	None
23938	id_2973	None	['Bar, Pub']
23939	id_8690	$$ - $$$	['Fast Food, American']
23945	id_1505	None	['Bar, Pub, Gastropub']
23949	id_1686	$$ - $$$	['Indian, Fast Food']
23950	id_574	$	['Portuguese, European']
23951	id_1570	$$ - $$$	['German']
23954	id_1593	$$ - $$$	['Italian, French, Spanish, Wine Bar']
23956	id_4964	None	None
23958	id_2655	None	None
23961	id_1756	$	['Lunch, Dinner']
23962	id_14588	None	['British']
23963	id_976	$	['Lunch, Dinner']
23967	id_13951	None	None
23969	id_3051	$$ - $$$	['Pizza, Portuguese, Italian, Mediterranean']
23971	id_1491	None	None
23973	id_10089	$$ - $$$	['Lunch, Dinner']
23979	id_8452	$	['Italian, Pizza']
23982	id_4416	$$ - $$$	['Breakfast, Lunch, Dinner']
23988	id_2015	None	None
23993	id_6296	None	['Italian, Pizza, European']
23997	id_341	None	['Pub']
23999	id_9419	None	None
24000	id_2066	None	['Asian, Indonesian']
24002	id_9795	None	None
24004	id_1188	$$ - $$$	['European']
24007	id_3554	$$ - $$$	['Italian, Lombard, Northern-Italian']
24011	id_2629	None	None
24017	id_5998	None	['Pizza']
24020	id_11310	None	['French, International']
24022	id_6992	None	None
24025	id_8018	None	None
24031	id_6081	None	None
24033	id_1482	None	None
24037	id_5933	$$ - $$$	['Pizza']
24039	id_1938	$	['Austrian, Fast Food, European']
24045	id_1114	$$ - $$$	['Portuguese, European']
24047	id_4316	None	None
24050	id_4345	None	None
24056	id_9111	$	['Lunch, Dinner']
24058	id_354	$$ - $$$	['European']
24059	id_1633	$	['Italian, American']
24062	id_1806	$	['Turkish']
24063	id_3360	$	['Chinese, Peruvian, Latin, Spanish']
24068	id_8210	None	None
24071	id_2297	None	None
24076	id_14704	None	None
24079	id_2133	$$ - $$$	['Austrian, European, Central European']
24081	id_4130	None	None
24086	id_5672	None	None
24087	id_9863	$$ - $$$	['Lunch, Dinner']
24088	id_4030	None	['European, Diner, Czech']
24090	id_1294	None	None
24092	id_12897	None	['Vegetarian Friendly, Vegan Options']
24093	id_5076	None	None
24094	id_7494	None	['Italian, Bar, Pizza, Pub']
24095	id_5091	None	None
24098	id_2732	$$ - $$$	['Spanish']
24101	id_1664	None	['European, Swedish']
24102	id_511	$	['Mexican, Central American, Fast Food, South American']
24104	id_8325	None	None
24110	id_983	$$ - $$$	['Mediterranean, European, Central European']
24114	id_5055	$$ - $$$	['Italian, Bar, Cafe, Pub']
24119	id_8688	None	None
24122	id_5797	$	['International']
24124	id_1095	$$ - $$$	['Dinner']
24125	id_2484	None	['Pizza']
24126	id_2207	None	['Thai']
24127	id_10719	None	None
24129	id_5667	$$ - $$$	['German, Fast Food']
24130	id_2360	None	['French']
24131	id_4952	$$ - $$$	['Reservations']
24132	id_502	None	None
24134	id_3165	None	None
24139	id_3833	$$ - $$$	['Czech, European']
24142	id_735	None	['Cafe']
24149	id_2320	$$ - $$$	['Cafe']
24151	id_5860	$$ - $$$	['Vegetarian Friendly']
24159	id_5856	None	None
24161	id_2909	None	None
24162	id_4918	None	['Spanish']
24165	id_2475	$	['Pizza, Italian']
24166	id_6463	None	None
24168	id_8295	None	None
24170	id_15948	$$ - $$$	['Cafe']
24174	id_1691	None	None
24175	id_9514	None	None
24179	id_5325	None	['Thai']
24180	id_1256	$$ - $$$	['International']
24182	id_3391	$	['Spanish, Mediterranean']
24183	id_152	$	['Cafe']
24184	id_2905	$$ - $$$	['Cafe, Vietnamese']
24188	id_3782	$$ - $$$	['Seafood, Spanish, Mediterranean']
24190	id_2899	$	['Italian, Pizza, Seafood, Mediterranean']
24191	id_6182	None	None
24194	id_2218	None	['Cafe, European']
24196	id_2555	$	['Spanish']
24199	id_1286	$$ - $$$	['American, Bar, Pub']
24201	id_1564	None	None
24203	id_1360	None	None
24204	id_3875	$$ - $$$	['Spanish, Mediterranean']
24208	id_6309	None	None
24209	id_2686	None	None
24212	id_9316	None	['Cafe']
24214	id_2068	None	['Fast Food']
24215	id_599	$$ - $$$	['French']
24217	id_1907	None	['Austrian, European']
24221	id_5254	$$ - $$$	['Reservations']
24222	id_3657	None	['Seafood, Portuguese, Mediterranean, European']
24224	id_5703	None	None
24226	id_5194	$$ - $$$	['Italian']
24227	id_5429	None	None
24229	id_12730	None	['Lebanese, Mediterranean, Turkish, Middle Eastern']
24230	id_1222	$	['Steakhouse, Greek']
24233	id_7189	$$ - $$$	['Vietnamese']
24237	id_4693	$	['Italian, Pizza']
24240	id_656	$$ - $$$	['Brew Pub, European, Pub, American']
24245	id_11802	$$ - $$$	['Lunch, Dinner']
24246	id_2045	None	None
24252	id_5166	None	None
24253	id_2812	$$ - $$$	['Bar, Pub']
24254	id_6492	None	None
24256	id_13645	$	['Seating, Table Service, Reservations']
24257	id_2300	None	None
24260	id_1930	None	['European, Healthy, Hungarian']
24261	id_1891	None	None
24267	id_13620	None	['Sushi']
24270	id_6552	$	['Fast Food, Cafe']
24271	id_7569	None	['Spanish']
24274	id_6779	$$ - $$$	['Cafe, British, Soups']
24275	id_6760	$$ - $$$	['Spanish']
24283	id_2785	$	['Vegetarian Friendly']
24284	id_5516	None	None
24287	id_3364	None	['American, Fast Food']
24289	id_4792	$	['Chinese, Asian']
24291	id_5827	None	None
24292	id_3748	None	None
24296	id_963	None	None
24298	id_861	$$ - $$$	['Mediterranean, Greek']
24299	id_13730	None	['French']
24301	id_10046	None	None
24303	id_2109	$$$$	['Middle Eastern, Persian']
24306	id_9614	$$$$	['French, European']
24310	id_5375	$$ - $$$	['Italian, Pizza, Romana, Lazio, Central-Italian, Seafood, Mediterranean']
24311	id_2083	$	['Fast Food, Turkish']
24312	id_2441	None	None
24317	id_2613	None	['Turkish']
24319	id_7341	None	['Spanish']
24320	id_997	$$ - $$$	['Mediterranean, Spanish, European']
24322	id_262	$$$$	['European, Scandinavian, Norwegian']
24329	id_3529	None	None
24334	id_1241	None	['Pizza']
24335	id_2959	None	['Asian']
24336	id_1403	$$ - $$$	['Breakfast, Lunch, Dinner']
24338	id_1950	None	['Mediterranean, Portuguese, European']
24342	id_1098	None	None
24343	id_4604	$$ - $$$	['Mediterranean, Spanish']
24348	id_2204	None	['Deli']
24349	id_1373	None	None
24354	id_1107	None	None
24356	id_4250	$$ - $$$	['Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service']
24357	id_1361	None	['Grill']
24358	id_5631	$$ - $$$	['Spanish, Mediterranean']
24359	id_2368	None	None
24361	id_1963	None	['Italian']
24362	id_11892	$$ - $$$	['Cafe, British, Deli, Diner']
24370	id_5750	$$ - $$$	['Vietnamese, Asian']
24374	id_1064	$	['Fast Food, Cafe']
24375	id_727	$$ - $$$	['American']
24379	id_1355	$	['Lunch, Dinner']
24385	id_1544	None	None
24386	id_924	$	['Mediterranean, Greek']
24387	id_9056	$$ - $$$	['Thai, Asian']
24390	id_2169	$$ - $$$	['Seating, Serves Alcohol, Outdoor Seating, Table Service']
24396	id_12241	None	['Italian, Pizza']
24397	id_3485	None	None
24401	id_2691	None	None
24407	id_2362	$	['Fast Food']
24409	id_6036	$	['Fast Food']
24411	id_1605	$	['Chinese']
24412	id_2336	$	['Portuguese, European']
24415	id_10926	None	None
24417	id_1970	None	['Turkish']
24418	id_9506	$	['European']
24420	id_2068	$$ - $$$	['Seating']
24421	id_5323	$$ - $$$	['Reservations']
24425	id_12760	$$ - $$$	['Cafe, Deli']
24426	id_5413	$$$$	['Italian']
24427	id_647	$	['Lunch']
24431	id_7965	$$ - $$$	['Japanese, Sushi, Asian']
24433	id_1090	$$ - $$$	['Cafe']
24440	id_1221	None	['Healthy']
24442	id_10250	None	None
24443	id_729	$$ - $$$	['Pub']
24449	id_13343	None	['Indian']
24451	id_2207	None	None
24453	id_1591	$	['Pizza']
24454	id_458	$$ - $$$	['Cafe']
24459	id_14296	$	['Lunch, Dinner']
24464	id_16170	$	['Turkish']
24466	id_2580	$$ - $$$	['Japanese, Sushi, Asian']
24467	id_566	None	['European, Czech']
24472	id_5383	$$ - $$$	['Spanish']
24481	id_2512	$$ - $$$	['Spanish']
24484	id_16271	$$ - $$$	['Grill']
24491	id_5721	None	None
24492	id_2341	None	None
24494	id_1259	None	None
24495	id_4830	$	['Fast Food']
24496	id_5211	None	None
24497	id_4259	None	None
24506	id_2954	$$ - $$$	['Spanish']
24507	id_2423	$$ - $$$	['Breakfast, Lunch, Dinner']
24512	id_1162	$$ - $$$	['French']
24517	id_8512	None	['Pizza']
24524	id_3098	$$ - $$$	['Lunch, Dinner']
24525	id_1032	None	['Japanese']
24528	id_1065	None	['International']
24531	id_4943	$	['Spanish']
24541	id_1232	None	['Polish, European']
24547	id_626	$	['Takeout']
24549	id_1457	$$ - $$$	['European']
24550	id_3010	None	None
24552	id_2016	$	['Italian, Pizza']
24553	id_6833	None	None
24555	id_589	None	None
24562	id_4722	$	['Lunch']
24563	id_1556	None	['Spanish']
24565	id_12208	$$ - $$$	['Japanese']
24568	id_16379	None	['British']
24569	id_7371	$$ - $$$	['Indian']
24570	id_1561	None	['Deli']
24572	id_1694	None	None
24574	id_1492	$$ - $$$	['French, Belgian, European']
24576	id_6350	None	['Italian, Pizza']
24577	id_1434	None	None
24582	id_5386	$$ - $$$	['Italian, Seafood']
24583	id_3390	None	None
24585	id_13285	None	None
24587	id_4969	None	None
24588	id_2456	None	['European, Czech']
24593	id_638	$$ - $$$	['Asian, Chinese']
24595	id_10004	None	['Italian']
24604	id_2846	$$ - $$$	['Mediterranean, Spanish']
24605	id_1662	$$ - $$$	['Cafe, Central European']
24615	id_1041	$$$$	['Dinner']
24618	id_1425	None	['Chinese']
24621	id_5589	$	['Italian, Pizza, Bar, Pub, Southern-Italian']
24626	id_2352	$$ - $$$	['Mediterranean, European, Spanish']
24627	id_658	$	['Breakfast']
24629	id_8594	None	['Chinese, Greek']
24630	id_909	$$ - $$$	['Brew Pub, Pub']
24634	id_2648	$	['Brew Pub, Deli, Pub, Street Food, Pizza']
24638	id_10685	None	None
24642	id_5170	None	None
24643	id_11041	$	['Pizza']
24644	id_2718	$	['Italian, European']
24648	id_9632	$$ - $$$	['Bar, British, Pub']
24653	id_1597	None	['Indian']
24658	id_6789	None	None
24661	id_5665	None	None
24662	id_7222	None	None
24663	id_1069	None	None
24669	id_3857	$$ - $$$	['Cafe']
24670	id_3365	None	None
24676	id_6011	$	['Cafe, European']
24682	id_1897	None	None
24684	id_5507	$$ - $$$	['Spanish, Mediterranean']
24685	id_3383	None	None
24686	id_2404	None	None
24687	id_2358	None	None
24688	id_13458	$$ - $$$	['Japanese, Sushi, Asian']
24689	id_6542	$$ - $$$	['Italian, French']
24690	id_1756	$	['Breakfast, Lunch, Dinner']
24691	id_5697	$	['Bar, Pub, Italian']
24694	id_8076	$$ - $$$	['Breakfast, Lunch, Dinner']
24699	id_380	None	None
24712	id_848	$$$$	['Italian, Mediterranean, Wine Bar, Seafood, Romana, Lazio, Central-Italian']
24716	id_6096	$$ - $$$	['Indian']
24721	id_6613	None	None
24723	id_1958	None	None
24728	id_3124	$$ - $$$	['Italian']
24730	id_2676	None	['Austrian, European']
24735	id_525	$$ - $$$	['Mediterranean, European, Spanish, Mexican']
24736	id_12553	None	['Barbecue']
24738	id_710	$$ - $$$	['Lunch, Dinner']
24742	id_3676	$$ - $$$	['Breakfast']
24743	id_4102	None	['German']
24745	id_5185	None	None
24746	id_3377	None	['Italian']
24751	id_3834	$$ - $$$	['International, Spanish, Fusion, Bar, Mediterranean, Pub']
24756	id_8267	$$ - $$$	['Spanish, Mediterranean']
24757	id_4280	$	['Italian']
24762	id_1176	$	['Turkish, Middle Eastern, Fast Food']
24763	id_7759	None	None
24765	id_1832	None	['International']
24768	id_5318	None	None
24769	id_7947	None	None
24771	id_1138	$	['Vegetarian Friendly']
24775	id_5691	None	None
24777	id_723	$$ - $$$	['Vegetarian Friendly']
24780	id_1486	None	['Bar, Pub']
24785	id_2114	$$ - $$$	['Steakhouse']
24792	id_5583	None	['Italian, Pizza']
24793	id_3748	$	['Asian']
24794	id_12730	None	['Italian']
24800	id_1847	$$ - $$$	['German']
24803	id_1163	$	['Lunch, Dinner']
24805	id_13927	None	None
24806	id_12879	None	None
24808	id_2846	$	['Fast Food']
24809	id_5867	$	['Breakfast, Lunch, Dinner, Brunch, Drinks']
24813	id_1504	$$ - $$$	['Italian, European']
24816	id_11386	None	['Vegetarian Friendly']
24819	id_12747	$$ - $$$	['American']
24822	id_2802	$$ - $$$	['Austrian, Cafe, European']
24825	id_5557	$$ - $$$	['French, European']
24826	id_11989	$$ - $$$	['French']
24829	id_9332	None	['Indian, Lebanese, Fast Food, Mediterranean, Grill, Street Food']
24830	id_731	$	['Sushi']
24832	id_1722	$	['European, Hungarian']
24834	id_3394	$	['Wheelchair Accessible, Seating']
24835	id_1638	$$ - $$$	['French']
24838	id_597	None	['Japanese']
24844	id_2245	$$ - $$$	['European, Portuguese']
24847	id_7593	None	None
24850	id_2293	$$ - $$$	['Fast Food']
24851	id_15701	$	['Breakfast, Lunch, Dinner']
24854	id_1621	$$ - $$$	['European, German']
24855	id_13763	None	None
24863	id_1233	$$ - $$$	['Deli, Seafood']
24866	id_1438	$	['Vegetarian Friendly']
24868	id_2611	$	['Uzbek']
24870	id_1747	None	['International, European']
24871	id_1657	None	None
24874	id_9354	None	None
24875	id_8252	None	['French, Seafood']
24877	id_5155	None	None
24881	id_1457	None	['Irish']
24884	id_3974	None	['Cafe']
24885	id_3874	None	None
24888	id_8245	None	['Wine Bar']
24893	id_1239	None	['Barbecue']
24895	id_5618	None	None
24896	id_4268	None	['Mediterranean']
24898	id_12593	None	None
24899	id_11258	$$ - $$$	['French']
24903	id_16092	None	['Chinese, Vietnamese']
24904	id_3307	$$ - $$$	['Spanish']
24905	id_8566	None	None
24912	id_14788	None	None
24915	id_5414	None	['Italian, Pizza']
24921	id_4101	$$ - $$$	['Spanish']
24925	id_2681	None	['Chinese']
24926	id_7921	$	['Seafood, Fast Food']
24927	id_5726	$	['French']
24928	id_13215	$$ - $$$	['American']
24930	id_6530	None	None
24931	id_1512	$	['Fast Food, Turkish']
24932	id_1697	$$ - $$$	['Late Night, Drinks']
24934	id_4497	$$ - $$$	['Spanish']
24935	id_1700	None	None
24937	id_1023	$	['Pizza']
24946	id_1912	None	None
24947	id_13579	None	['Cafe']
24948	id_2342	None	['Italian']
24955	id_4440	None	None
24959	id_1751	None	None
24960	id_8688	None	['Spanish']
24961	id_4805	$$ - $$$	['Lunch, Drinks']
24963	id_3074	None	['Chinese']
24968	id_7065	$	['Fast Food']
24970	id_1693	$$ - $$$	['Dinner']
24973	id_7867	$$ - $$$	['French, Bar, Pub']
24975	id_2694	None	None
24977	id_845	None	['Cafe']
